date,SC_ET_walls_south_Q_kWh,SC_ET_walls_south_m2,SC_ET_walls_north_Q_kWh,SC_ET_walls_north_m2,SC_ET_roofs_top_Q_kWh,SC_ET_roofs_top_m2,SC_ET_walls_east_Q_kWh,SC_ET_walls_east_m2,SC_ET_walls_west_Q_kWh,SC_ET_walls_west_m2,area_SC_m2,radiation_kWh,Q_SC_gen_kWh,mcp_SC_kWperC,Eaux_SC_kWh,Q_SC_l_kWh,T_SC_sup_C,T_SC_re_C
2009-01-02 04:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 05:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 06:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 07:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 08:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 09:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,54.63,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 10:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,87.61,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 11:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,107.77,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 12:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,104.68,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 13:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,106.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 14:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,84.05,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 15:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,43.85,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 16:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 17:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 18:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 19:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 20:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 21:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 22:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-02 23:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 00:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 01:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 02:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 03:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 04:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 05:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 06:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 07:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 08:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 09:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,56.48,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 10:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,101.58,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 11:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,137.46,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 12:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,145.87,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 13:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,134.47,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 14:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,88.20,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 15:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,43.67,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 16:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 17:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 18:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 19:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 20:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 21:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 22:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 23:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 00:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 01:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 02:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 03:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 04:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 05:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 06:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 07:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 08:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 09:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 10:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,34.89,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 11:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,45.22,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 12:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,43.93,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 13:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,45.22,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 14:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,34.24,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 15:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 16:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 17:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 18:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 19:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 20:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 21:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 22:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 23:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 00:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 01:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 02:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 03:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 04:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 05:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 06:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 07:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 08:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 09:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 10:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,54.27,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 11:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,73.86,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 12:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,70.42,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 13:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,62.02,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 14:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,61.87,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 15:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 16:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 17:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 18:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 19:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 20:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 21:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 22:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 23:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 00:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 01:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 02:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 03:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 04:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 05:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 06:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 07:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 08:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 09:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,45.83,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 10:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,91.86,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 11:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,117.70,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 12:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,142.80,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 13:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,120.70,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 14:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,81.53,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 15:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,43.02,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 16:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 17:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 18:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 19:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 20:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 21:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 22:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 23:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 00:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 01:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 02:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 03:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 04:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 05:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 06:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 07:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 08:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 09:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,55.34,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 10:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,98.70,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 11:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,184.04,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 12:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,147.90,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 13:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,52.33,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 14:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,73.01,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 15:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,49.37,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 16:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 17:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 18:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 19:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 20:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 21:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 22:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 23:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 00:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 01:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 02:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 03:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 04:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 05:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 06:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 07:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 08:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 09:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,40.66,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 10:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,74.76,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 11:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,102.92,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 12:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,108.87,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 13:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,98.75,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 14:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,73.29,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 15:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,37.47,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 16:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 17:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 18:00:00+01:00,0,0,0,0,0.00,646.79,0,0,0,0,646.79,0.00,0.00,0.00,0.00,0.00,75.00,nan
